,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,RespiratoryPathway,ConLabGrowthTemp
153_Sch_TF_TKP,Synechococcus lividus,schoolfield_two_factor_tpk,Specific Growth Rate,-6.3797888253879735,0.8749885459181428,338.7227792080102,8.54840363851073,NA,338.5748127700037,2.0249504790867006,NA,NA,0.9391398176028694,-37.13493619200903,-33.145459828017174,NA,NA,schoolfield_two_factor_tpk,1,False,11,7,4,4,0.5071398130694502,0.1458961887931026,0.14327058059934492,-0.7047987977804205,0.9801020080493998,1.213143714761618,0.6643639231555036,338.22405313999997,153,Meeks_1971_Growth,"1971, MEEKS, J.C. and CASTENHOLZ, R.W 'Growth and Photosynthesis in an Extreme Thermophile, Synechococcus Lividus (Cyanophyta) ', Arch. Mikrobiol, 78 (25-41)",42.22,-120.36,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Synechococcaceae,Synechococcus,lividus,True,PhotosystemII,70.0
154_Sch_TF_TKP,Synechococcus lividus,schoolfield_two_factor_tpk,photosynthetic 14-NaHCO3 Incorperation,-3.350893868647736,0.5783715972294938,338.27287998903694,4.782531782810801,NA,338.17274879000837,3.486989542809491,NA,NA,0.9774278739170833,-54.21766419791988,-48.0515974776388,NA,NA,schoolfield_two_factor_tpk,1,False,17,10,7,4,0.4241921734309602,0.0967106247500943,0.04886817669882363,-1.4932561581446908,1.5625276858878574,2.0371280890929304,0.9538269746184097,336.23391121,154,Meeks_1971_Photosynthesis,"1971, MEEKS, J.C. and CASTENHOLZ, R.W 'Growth and Photosynthesis in an Extreme Thermophile, Synechococcus Lividus (Cyanophyta) ', Arch. Mikrobiol, 78 (25-41)",42.22,-120.36,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Synechococcaceae,Synechococcus,lividus,True,PhotosystemII,70.0
607_Sch_TF_TKP,Synechococcus pcc7002,schoolfield_two_factor_tpk,Specific Growth Rate,-6.954218765061153,2.564982810142646,317.6468460605544,2.5656623326354895,NA,NA,NA,NA,NA,1.0,0.0,-193.03841377450456,NA,NA,schoolfield_two_factor_tpk,1,False,4,4,0,4,NA,NA,NA,0.23352303898519433,1.9020885795461913,3.755963078613758,-3.087205576024874,301.55316381485056,607,CT499,Mackey et al. (2013),17.97,-67.046,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
605_Sch_TF_TKP,Synechococcus wh8102,schoolfield_two_factor_tpk,Specific Growth Rate,-10.63467772043419,3.280880833411219,295.56977953268853,13.93230022119543,NA,295.4500000000028,0.7132148221913974,NA,NA,0.9919007639307423,-32.549748611648184,-32.50255904947768,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,1.2858309191568043,2.630461119423768,0.7482962485560708,-1.2731942697956438,0.041040836587814655,0.08044086011864464,-0.08208167317562931,294.15,605,CT497,Mackey et al. (2013),22.495,-65.6,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
534_Sch_TF_TKP,Synechococcus wh8103,schoolfield_two_factor_tpk,Specific Growth Rate,-3.4605651207114634,0.9103011756142905,300.3746941464809,4.66705330315797,NA,300.2500000000043,0.8404036408206794,NA,NA,0.9252608639595308,-48.96576715892762,-44.976290794935764,NA,NA,schoolfield_two_factor_tpk,1,False,11,7,4,4,0.6903440012053532,0.08854088040620492,0.20388496858287652,-0.37057684194537394,1.3386685201075443,1.632978817753058,1.310301288545363,301.15,534,CT348,"Moore, L., Goericke,  R, & Chisholm, S. (1995). Comparative physiology of Synechococcus and Prochlorococcus: influence of light and temperature on growth, pigments, fluorescence and absorptive properties. Marine Ecology Progress Series, 116, 259<U+2013>275.",28.5,-67.39,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
509_Sch_TF_TKP,Synechocystis minima,schoolfield_two_factor_tpk,Specific Growth Rate,-1.463945553596169,0.40694671321206966,307.2563026431886,25.841773774336765,NA,307.15000000000657,1.5494373471512666,NA,NA,0.993230638540303,-35.15916471316991,-34.200367367029635,NA,NA,schoolfield_two_factor_tpk,1,False,6,5,1,4,0.0,0.0,0.0,-0.784323987491516,1.5263872013914104,3.1178457048466104,-4.17789456068821,304.2716233951402,509,39672,"Dauta, A., Devaux, J., Piquemal, F. & Boumnich, L. 1990. Growth rate of four freshwater algae in relation to light and temperature. Hydrobiologia 207, 221-226.",45.751999999999995,3.109,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,minima,True,PhotosystemII,NA
218_Sch_TF_TKP,Syntrophothermus lipocalidus,schoolfield_two_factor_tpk,Specific Growth Rate,-8.574033115085726,1.2096491872158912,330.50098686595544,7.602105748447869,NA,330.4499000000078,1.1823468922429954,NA,NA,0.9249379584395874,-27.416135913576106,-25.018928205176927,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.2933231958094737,65.84922355499745,0.409623196387292,-6.500837262686191,0.9485609754844613,1.3716650064044837,-1.5105908596379685,326.62535746328325,218,Sekiguchi_2000_S_lipocalidus,"2000,  Sekiguchi, Y. et al, 'Syntrophothermus lipocalidus gen. nov., sp. nov., a novel thermophilic, syntrophic, fatty-acid-oxidizing anaerobe which utilizes isobutyrate', International Journal of Systematic and Evolutionary Microbiology, 50 (711-819)",NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,lipocalidus,True,Fermentation,55.0
83_Sch_TF_TKP,Thermacetogenium phaeum,schoolfield_two_factor_tpk,Specific Growth Rate,-9.40957052745233,1.2206943199287241,332.4688430902531,9.14894754791837,NA,332.3499000000078,0.7381976593831815,NA,NA,0.9856311668321326,-60.32955234371225,-56.81662687874202,NA,NA,schoolfield_two_factor_tpk,1,False,10,7,3,4,0.4867500282486974,0.03946611074272703,0.168544853135052,-19.401250870990292,1.656944041594923,1.8504033444981665,-0.665979927960685,332.0555431419593,83,HAttori_2000_T_phaeum ,"Hattori, S., Kamagata, Y., & Hanada, S. (2000). 'Thermacetogenium phaeum gen. nov., sp. nov., a Strictly Anaerobic , Thermophilic , Syntrophic Acetate-Oxidizing Bacterium', (2000), International Journal of Systematic and Evolutionary Microbiology 1601-1609.",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,True,Fermentation,55.0
238_Sch_TF_TKP,Thermaerobacter nagasakiensis,schoolfield_two_factor_tpk,Specific Growth Rate,-215.50723696901363,26.558195647119362,339.8963759289851,28.047313305570515,NA,339.7476000000044,21.131687471608522,NA,NA,0.9122551058802462,11.970023549383779,13.699574294660344,NA,NA,schoolfield_two_factor_tpk,1,False,7,3,4,4,NA,NA,NA,0.2044743614350879,0.8207823037102799,1.4540639317257875,-1.6415646074205599,343.1671,238,Takuro_2002_T_nagasakiensis,"2002,  Nunoura, T. et al, 'Thermaerobacter nagasakiensis sp. nov., a novel aerobic and extremely thermophilic marine bacterium', Arch Microbiol , 177 (339-344)",32.74,130.09,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,nagasakiensis,True,Aerobic,70.0
497_Sch_TF_TKP,Thermoanaerobacter ethanolicus,schoolfield_two_factor_tpk,Specific Growth Rate,-1.631941375633665,0.43987209533966665,339.4832416868242,2.813614601842302,NA,339.3866878800077,6.349184970972713,NA,NA,0.9238246969559707,-15.611179393472455,-10.415892745396162,NA,NA,schoolfield_two_factor_tpk,1,False,14,9,5,4,0.96734986432026,0.31054990518205366,0.0735734218182015,0.7938247483133897,2.792807580689777,3.7308388615786052,-0.7841291581751109,342.81561318999997,497,Wiegel_1981_T_ethanolicus,"Wiegel, J., & Ljungdahl, L. G. (1981). Thermoanaerobacter ethanolicus gen. nov., spec. nov., a New, Extreme Thermophilic, Anaerobic Bacterium. Arch Microbiol, 128, 343-348.",44.53,-110.8,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,ethanolicus,True,Fermentation,70.0
206_Sch_TF_TKP,Thermoanaerobacter keratinophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-4.24650388039601,0.793476283284231,346.2505045145538,11.666496223931128,NA,346.19260000000634,16.40535164456164,NA,NA,0.969387781488891,7.009012080666476,7.967809426806751,NA,NA,schoolfield_two_factor_tpk,1,False,6,4,2,4,1.8491326230543648,440.3376034160329,0.19914551638062558,0.138244270423913,0.9310934852740412,0.9738803518239153,-1.8621869705480825,343.0411,206,Riessen_2001_T_keratinophilus,"2001,  Riessen, S. and Antranikian, G. 'Isolation of Thermoanaerobacter keratinophilus sp. nov., a novel thermophilic, anaerobic bacterium with keratinolytic activity', Extremophiles 5, (399-408)",37.8,-25.5,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,keratinophilus,True,Fermentation,NA
128_Sch_TF_TKP,Thermoanaerobacter kivui,schoolfield_two_factor_tpk,Specific Growth Rate,-6.682936209936775,1.0697383441187542,339.54458151841544,7.519377990692565,NA,339.4735000000048,7.747391448813209,NA,NA,0.9593172505230304,-2.802577765736583,-0.4053700573374037,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,0.6649228451483683,0.7469157348391189,0.21418759042390983,-0.3532066796124078,0.8237103471064204,1.2313386627148912,-1.6474206942128409,337.26439999999997,128,Leigh_1981_A_kivui,"1981, Leigh J.H. et al, 'Acetogenium kivui, a New Thermophilic Hydrogen-Oxidizing, Acetogenic Bacterium', Arch Microbiol, 129 (275-280)",-2.34,29.11,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,kivui,True,E1,60.0
392_Sch_TF_TKP,Thermoanaerobacter kivui,schoolfield_two_factor_tpk,Specific Growth Rate,-13.658270572580813,2.088958043366415,374.3729488897119,2.0896272435209293,NA,NA,NA,NA,NA,0.9825337534048141,-4.235230935804552,-4.18804137363405,NA,NA,schoolfield_two_factor_tpk,1,False,5,5,0,4,NA,NA,NA,-0.36185404665359,0.8163494622736778,3.265397849094711,-1.6326989245473555,337.10699999999997,392,A.kivu,"Leigh, JA et al (1981) Acetogenium kivui, a New Thermophilic Hydrogen-Oxidizing, Acetogenic Bacterium. Arch Microbiol 129, 275-280",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,kivui,True,E1,60.0
126_Sch_TF_TKP,Thermoanaerobacter mathranii,schoolfield_two_factor_tpk,Specific Growth Rate,-5.069830768314424,0.9023634356137062,346.7772551774378,24.647705988712246,NA,346.68370000000715,20.676426881021033,NA,NA,0.9514072782853201,10.33031884412325,12.727526552522429,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,5.470956939152279,12.10483531983016,0.1831901693111834,-20.279012565719118,1.877267700312332,1.9779256159178773,-1.7141822941671816,342.4739184848068,126,Larsen_1997_T_mathranii,"1997, Larsen, L. et al, 'Thermoanaerobacter mathranii sp. nov., an ethanol-producing, extremely thermophilic anaerobic bacterium from a hot spring in Iceland', Arch Microbiol, 168 (114-119)",64.5,-25.1,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,mathranii,True,Fermentation,70.0
222_Sch_TF_TKP,Thermoanaerobacter siderophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-4.532129488765279,0.7519367969887241,342.6111355269941,5.635743520921017,NA,342.5067000000087,6.044074382049022,NA,NA,0.9746561906149408,-19.788491739960897,-14.963744952653213,NA,NA,schoolfield_two_factor_tpk,1,False,13,8,5,4,0.5997682135626758,0.28763642552719915,0.09497103746280691,-4.3797890599124925,0.9756998603551228,1.1278370674618945,0.7348816753405742,344.19689999999997,222,Slobodkin_1999_T_siderophilus ,"1999 ,  Slobodkin, A. et al, 'Thermoanaerobacter siderophilus sp. nov., a novel dissimilatory Fe(III)-reducing, anaerobic, thermophilic bacterium.', Int J Syst Bacteriol, 49 (1471-1478)",53.99,159.45,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,siderophilus,True,F3,70.0
496_Sch_TF_TKP,Thermoanaerobacter thermohydrosulfuricus,schoolfield_two_factor_tpk,Specific Growth Rate,-2.7094729589935747,0.6487116012858187,341.00908925157364,4.750528941268041,NA,340.9437857100056,13.821547349460763,NA,NA,0.9335260275877266,1.538082310600406,7.704149030881486,NA,NA,schoolfield_two_factor_tpk,1,False,17,12,5,4,0.5242777794262551,0.5939196812452164,0.07938541832022902,1.1263830856134665,1.422379009504017,2.0169023272397757,0.6267978630646299,341.18863295999995,496,Wiegel_1979_C_themosulphidum,"Wiegel, J., Ljungdahl, L. G., & Rawson, J. R. (1979). Isolation from soil and properties of the extreme thermophile Clostridium Isolation from Soil and Properties of the Extreme Thermophile Clostridium thermohydrosulfuricum, 1(3), 800-810.",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,thermohydrosulfuricus,True,Fermentation,70.0
214_Sch_TF_TKP,Thermoanaerobacterium thermosulfurigenes,schoolfield_two_factor_tpk,Specific Growth Rate,-2.8497669845355027,0.6677992817245044,336.03269245157975,9.071424343412273,NA,335.97730000000706,10.817243862485086,NA,NA,0.9367581102796231,7.082302404259835,10.068425290940933,NA,NA,schoolfield_two_factor_tpk,1,False,9,7,2,4,1.1078940512256235,191.56768152165438,0.13777939928895303,-20.72326583694641,1.0184592360468674,3.7737496017809495,1.0008070758954875,332.99089999999995,214,Schink_1982_C_thevmosulfurogenes,"1983,  SCHINK, B. and Zeikus, J.G., 'Clostvidium thevmosulfurogenes sp. nov., a New Thermophile that Produces Elemental Sulphur from Thiosulphate', Journal of General Microbiology, 129 (1149-1158)",44.42,-110.58,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,thermosulfurigenes,True,Fermentation,NA
57_Sch_TF_TKP,Thermobrachium celere,schoolfield_two_factor_tpk,Specific Growth Rate,-4.443285214668239,1.08144004556711,339.78986963438285,6.716237822760097,NA,339.67770000000667,80.52321265598457,NA,NA,0.8737442811671693,91.71877612592971,98.44097102176191,NA,NA,schoolfield_two_factor_tpk,1,False,19,14,5,4,0.6989947529155968,12.86449438336903,0.2071399152559867,-20.958099208960537,1.8728554807717779,2.050329430864541,-0.7847904324160035,340.3802303746119,57,Engle_1996_T_celere ,"1996,  ENGLE, M. et al, 'Thermobrachium celere gen. nov., sp. nov., a Rapidly Growing Thermophilic, Alkalitolerant, and Proteolytic Obligate Anaerobe ', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 46 (1025-1033)",-38.128,176.245,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,True,Fermentation,NA
116_Sch_TF_TKP,Thermococcus alcaliphilus,schoolfield_two_factor_tpk,Specific Growth Rate,-2.762280017526758,0.5155902412877393,359.40989871566904,10.475220640418275,NA,359.35770000000815,11.5041168665815,NA,NA,0.9884451358932324,-8.1998856119747,-6.470334866698135,NA,NA,schoolfield_two_factor_tpk,1,False,7,6,1,4,3.2397781308660476,5.181871648875934,0.05222825147436283,0.8940942014770649,1.9168563602110096,2.535263734689507,-0.002435826931922236,357.9348,116,Keller_1995_T_alcaliphilus,"Keller, M., Braun, F. J., Dirmeier, R., Hafenbradl, D., Burggraf, S., Rachel, R., & Stetter, K. O. (1995). Thermococcus alcaliphilus sp. nov., a new hyperthermophilic archaeum growing on polysulfide at alkaline pH. Archives of Microbiology, 164(6), 390-395.",38.41,14.96,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,alcaliphilus,True,C19,NA
150_Sch_TF_TKP,Thermococcus barophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-6.6106795855565315,0.9316178260773336,360.9940882271551,12.458774649274673,NA,360.93500000000404,18.907925352088963,NA,NA,0.9933008782253891,0.1878697478248954,0.23505930999539704,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,1.1328869074594876,42.72259163864283,0.1635133834752206,1.8195302661734118,0.991282031762259,1.170842759963597,-1.982564063524518,358.14549999999997,150,Martiensson_1999_03mpa,"Marteinsson, V. T., Birrien, J.-L., Reysenbach, A.-L., Vernet, M., Marie, D., Gambacorta, A., ? Prieur, D. (1999). Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. International Journal of Systematic Bacteriology, 49(2), 351-359.",23.36,-44.95,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,False,C16,95.0
151_Sch_TF_TKP,Thermococcus barophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-18.575080963042733,2.262160032153365,359.29839346170576,3.9145979087029144,NA,359.22570000000366,36.5383315145632,NA,NA,0.8577198630909874,27.65514040133938,29.384691146615946,NA,NA,schoolfield_two_factor_tpk,1,False,7,3,4,4,1.7358476562614231,10.100950241024698,1.3087987959821852,2.2906449726220766,0.6953557926238038,1.8305844592134606,-1.3907115852476075,358.0913,151,Martiensson_1999_40mpa,"Marteinsson, V. T., Birrien, J.-L., Reysenbach, A.-L., Vernet, M., Marie, D., Gambacorta, A., ? Prieur, D. (1999). Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. International Journal of Systematic Bacteriology, 49(2), 351-359.",23.36,-44.95,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,True,C16,95.0
55_Sch_TF_TKP,Thermococcus barossii,schoolfield_two_factor_tpk,Specific Growth Rate,-6.028221025154168,0.9848447187004519,354.1547915509069,3.638711421330787,NA,354.0995000000059,25.10726548624936,NA,NA,0.9673399357181854,10.034668840770408,10.99346618691068,NA,NA,schoolfield_two_factor_tpk,1,False,6,2,4,4,1.2037281670523776,3.3967217655294126,0.32841659460017225,1.737852235159144,1.4970177940084206,2.163131438099503,-2.994035588016841,356.0625,55,Duffaud_1998_T_barossii,"Duffaud, G. D., D'Hennezel, O. B., Peek, a S., Reysenbach, a L., & Kelly, R. M. (1998). Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Systematic and Applied Microbiology, 21(1), 40-9.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barossii,True,C19,NA
56_Sch_TF_TKP,Thermococcus celer,schoolfield_two_factor_tpk,Specific Growth Rate,-4.032657813074198,0.7466431149867425,357.0681174832773,2.7765391817274447,NA,356.99950000000655,22.34755187929587,NA,NA,0.999883578993815,-25.000081984417356,-24.041284638277084,NA,NA,schoolfield_two_factor_tpk,1,False,6,3,3,4,0.10466895432746513,0.07422268235999359,0.015729413340296705,1.6863989535702288,1.5820185917425638,3.5880767713748893,-3.1640371834851275,356.0288,56,Duffaud_1998_T_celer,"Duffaud, G. D., D'Hennezel, O. B., Peek, a S., Reysenbach, a L., & Kelly, R. M. (1998). Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Systematic and Applied Microbiology, 21(1), 40-9.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,celer,True,C19,NA
92_Sch_TF_TKP,Thermococcus chitonophagus,schoolfield_two_factor_tpk,Specific Growth Rate,-9.12540061996795,1.1521200224756776,360.07932163552005,5.843663054786581,NA,359.96900000000613,11.794877891577174,NA,NA,0.9907181721787214,-8.075708109115247,-6.346157363838682,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,0.38103117982662,0.5501363204951253,0.10997884242493229,0.5113374927387129,1.0083381334153732,1.7461113341052479,-2.0166762668307463,358.0996,92,Huber_1995_T_chitonophagus,"Huber, R., Stohr, J., Hohenhaus, S., Rachel, R., Burggraf, S., Jannasch, H. W., & Stetter, K. O. (1995). Thermococcus chitonophagus sp. nov., a novel, chitin-degrading, hyperthermophilic archaeum from a deep-sea hydrothermal vent environment. Archives of Microbiology, 164(4), 255-264.",20.5,-109.06,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,True,C19,85.0
