,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,Pathogen,Pathogen_type,Pathogen_len,Pathogen_ES,Pathogen_ES_max,Pathogen_ES_min,Pathogen_ES_median,Best_Guess_len,Best_Guess_ES,Best_Guess_ES_max,Best_Guess_ES_min,Best_Guess_ES_median,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,TempPref_ES_median,Pathogen_type_len,Pathogen_type_ES,Pathogen_type_ES_max,Pathogen_type_ES_min,Pathogen_type_ES_median
427,13,Acidianus infernus,Specific Growth Rate,1.14004495588043,365.1735,8.37560187089,1,5,3.62818441591226,2.2335042153119,0.47260942474172396,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,C19,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,27.0,1.0578830880051013,1.3729425409767833,0.8165214387130261,0.7466431149867429,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
428,409,Pyrobaculum islandicum,Specific Growth Rate,0.281022267318695,374.0208,3.5810307579300003,1,4,,,,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,C19,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,27.0,1.0578830880051013,1.3729425409767833,0.8165214387130261,0.7466431149867429,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
429,411,Pyrobaculum organotrophum,Specific Growth Rate,0.39453191169416896,374.9339,1.48342702992,1,4,6.125725702692901,520162.76085358794,0.903862191645039,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,C19,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,27.0,1.0578830880051013,1.3729425409767833,0.8165214387130261,0.7466431149867429,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
430,574,Thermoproteus uzoniensis,Specific Growth Rate,1.47621387759027,360.5472,8.81127402752,1,3,0.0222027025382097,0.0124819446415881,0.0111926215752066,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermoproteus,C19,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,27.0,1.0578830880051013,1.3729425409767833,0.8165214387130261,0.7466431149867429,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
431,15,Acidianus sp. ale1,Specific Growth Rate,0.481636821250125,351.8196,2.76297655855,1,4,,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,F3,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,6.0,1.023329299907278,1.4504135178685293,0.7597073529391687,0.859231132874924,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
432,524,Sulfolobus acidocaldarius,Specific Growth Rate,0.76380131707709,349.29199169,2.3193739627000003,1,4,,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,C16,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,10.0,1.1242834336180627,1.4398215957786145,0.9044231319563717,0.9274070057079785,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
433,525,Sulfolobus acidocaldarius,Specific Growth Rate,1.00023948614133,360.13137402,2.1812732024,1,6,0.5640127234863729,0.584625881262211,0.0980503795676579,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,C16,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,10.0,1.1242834336180627,1.4398215957786145,0.9044231319563717,0.9274070057079785,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
434,528,Sulfolobus sp. ta-1,Specific Growth Rate,1.2823238670809198,344.6338,1.12638728909,1,4,1.29048180147669,0.24497951215428698,0.46188863072191105,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,C16,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,10.0,1.1242834336180627,1.4398215957786145,0.9044231319563717,0.9274070057079785,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
435,529,Sulfolobus tengchongensis,Specific Growth Rate,0.9231961853386229,360.35,2.37731425275,1,5,0.185879503980443,0.0381677024493533,0.039954714607402,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,C16,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,10.0,1.1242834336180627,1.4398215957786145,0.9044231319563717,0.9274070057079785,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
436,530,Sulfolobus yangmingensis,Specific Growth Rate,1.63312446695804,353.0679,4.38340549109,1,3,0.37225926449191704,0.133144570882894,0.166355444812986,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,C16,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,10.0,1.1242834336180627,1.4398215957786145,0.9044231319563717,0.9274070057079785,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
437,237,Klebsiella oxytoca,Specific Growth Rate,0.6526577067529771,311.66,82.205406914,1,23,0.345964391231315,2.16993205792176,0.0379786274814424,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
438,238,Klebsiella pneumoniae,Specific Growth Rate,0.9309445343303541,309.5574,25.9279513274,1,3,0.0533932580013741,0.0691889244077927,0.0135098209962155,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
439,258,Listeria monocytogenes,Specific Growth Rate,0.705487945317633,308.99697000000003,21.2720520835,1,22,0.38260888646248997,0.653131964930675,0.052887573885915,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
440,259,Listeria monocytogenes,Specific Growth Rate,0.7960064554411921,309.80476,23.9156949797,1,8,0.489873240346452,1.77974220785541,0.0928272369773345,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
441,260,Listeria monocytogenes,Specific Growth Rate,0.7710541156245441,309.98335,24.0620347907,1,8,0.289878526283059,0.7421226727083771,0.0542332541688578,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
442,261,Listeria monocytogenes,Specific Growth Rate,0.885791326385697,309.44389,21.349000756,1,8,0.6009654446556999,2.52853738262507,0.130342768519081,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
443,262,Listeria monocytogenes,Specific Growth Rate,0.756934574837312,309.92535,30.0079589334,1,14,0.852273071119481,4.678974506894651,0.127929286558121,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
444,263,Listeria monocytogenes,Specific Growth Rate,0.524891695550279,312.29829,35.8866700758,1,11,1.058730006292,12.2218494642327,0.0778315045578877,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
445,264,Listeria monocytogenes,Specific Growth Rate,0.5970401014970911,310.96,30.1077129814,1,23,0.484230317101384,1.4385427904731598,0.0433233771532914,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
446,265,Listeria monocytogenes,Specific Growth Rate,0.7122685339377829,308.43,31.8601713077,1,21,0.533716919349696,1.25200527295585,0.0720307856871899,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
447,266,Listeria monocytogenes,Specific Growth Rate,0.704294733018077,308.86,33.7582921535,1,21,0.45028328860850697,1.11436021434228,0.0581085213271672,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
448,267,Listeria monocytogenes,Specific Growth Rate,0.680831707107682,308.76,32.272945415500004,1,22,0.545066151948674,1.4877018703221798,0.0695190864286661,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
449,268,Listeria monocytogenes,Specific Growth Rate,0.690021468277324,308.16,28.9721839791,1,23,0.459966074836065,1.01717584956125,0.05881914433252599,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
450,269,Listeria monocytogenes,Specific Growth Rate,0.986705788507281,311.4,38.346660147399994,1,27,1.0810110921624698,3.40128379302353,0.0629769099629909,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
451,600,Yersinia enterocolitica,Specific Growth Rate,0.989457619337388,296.6,0.821181393462,1,7,0.326455595417941,6.780147576320861,0.0495337100009518,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
452,601,Yersinia enterocolitica,Specific Growth Rate,1.18764143070955,299.6,1.29383378589,1,9,1.0068991848693398,0.145368994724525,0.0658152901413076,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
453,602,Yersinia enterocolitica,Specific Growth Rate,1.14973250478073,299.9,1.97987321911,1,10,4.85847292824259,0.541081234287119,0.193463490288839,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,Aerobic,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
454,244,Lactobacillus paracasei,Specific Growth Rate,0.9471659493100931,307.10125,7.181525743160001,1,29,0.14084995562657798,0.0774137485888152,0.0343778262123003,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Fermentation,Mesophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
455,71,Blautia producta,Specific Growth Rate,2.22872547830023,,,1,5,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,E1,,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,12.0,1.5034465740506804,2.08895804336641,0.621944359790261,0.6323176697581985,,,,,,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
456,93,Clostridium autoethanogenum,Specific Growth Rate,1.23033223334303,,,1,5,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Fermentation,,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,,,,,,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
457,422,Rubrobacter radiotolerans,Specific Growth Rate,0.43920209734275395,321.6999,2.8073750299299998,1,4,1.0811946887255899,0.20704020557694502,0.10046665171672901,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Aerobic,Thermophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
458,423,Rubrobacter xylanophilus,Specific Growth Rate,0.848777145581119,333.6898,5.07209376231,1,7,0.8888012995042031,0.37752417244014097,0.148201408620941,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Aerobic,Thermophile,Pathogen,Human,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,28.0,0.8069710469636548,0.9175644428278535,0.7055324984176715,0.763994345230928
