,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess,ConLabGrowthTemp
619_Sch_TF_TKP,Synechococcus pcc7002,schoolfield_two_factor_tpk,Specific Growth Rate,-6.954218765324748,2.564982810287403,317.64684590392835,2.5656623328112307,NA,NA,NA,NA,NA,1.0,0.0,-183.02376414928978,NA,NA,schoolfield_two_factor_tpk,1,False,4,4,0,4,NA,NA,NA,1.0866133701440883,1.4883822664605284,2.3679758264121977,-1.9334274388461947,300.25354401217754,619,CT499,Mackey et al. (2013),17.97,-67.046,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
617_Sch_TF_TKP,Synechococcus wh8102,schoolfield_two_factor_tpk,Specific Growth Rate,-10.63467772043419,3.280880833411219,295.56977953268853,13.93230022119543,NA,295.45,0.713214822191,NA,NA,0.9919007639307423,-32.549748611648184,-32.50255904947768,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,1.274842478566172,13.819417064601913,0.7366120822148348,-1.2731942697956438,0.041040836587814655,0.08044086011864464,-0.08208167317562931,294.15,617,CT497,Mackey et al. (2013),22.495,-65.6,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
546_Sch_TF_TKP,Synechococcus wh8103,schoolfield_two_factor_tpk,Specific Growth Rate,-3.4605651207114634,0.9103011756142905,300.3746941464809,4.66705330315797,NA,300.25,0.840403640821,NA,NA,0.9252608639595308,-48.96576715892762,-44.976290794935764,NA,NA,schoolfield_two_factor_tpk,1,False,11,7,4,4,0.6722441223247738,0.0790771844274287,0.20185671548216177,-0.37057684194537394,1.3386685201075443,1.632978817753058,1.310301288545363,301.15,546,CT348,"Moore, L., Goericke,  R, & Chisholm, S. (1995). Comparative physiology of Synechococcus and Prochlorococcus: influence of light and temperature on growth, pigments, fluorescence and absorptive properties. Marine Ecology Progress Series, 116, 259<U+2013>275.",28.5,-67.39,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA,True,PhotosystemII,NA
521_Sch_TF_TKP,Synechocystis minima,schoolfield_two_factor_tpk,Specific Growth Rate,-1.4639456071358312,0.40694673399483294,307.22004410119587,24.272345494166846,NA,307.15,1.5457373449,NA,NA,0.993230634908896,-35.159162000911266,-34.20036465477099,NA,NA,schoolfield_two_factor_tpk,1,False,6,5,1,4,0.0,0.0,0.0,1.5677177100523254,3.314968510525588,4.830174327055884,-5.545976610674757,302.6706574166741,521,39672,"Dauta, A., Devaux, J., Piquemal, F. & Boumnich, L. 1990. Growth rate of four freshwater algae in relation to light and temperature. Hydrobiologia 207, 221-226.",45.751999999999995,3.109,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,minima,True,PhotosystemII,NA
230_Sch_TF_TKP,Syntrophothermus lipocalidus,schoolfield_two_factor_tpk,Specific Growth Rate,-8.574117496471306,1.2096595279029436,330.5011395598791,7.602821725040172,NA,330.4499,1.18237877169,NA,NA,0.9249372483674491,-27.41613588097315,-25.018928172573972,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.2737658276895165,2.2388950093666833,0.3982147770172582,-5.095172972502172,0.32946537505265777,1.8660333200023014,-1.0613632423658874,325.599948754224,230,Sekiguchi_2000_S_lipocalidus,"2000,  Sekiguchi, Y. et al, 'Syntrophothermus lipocalidus gen. nov., sp. nov., a novel thermophilic, syntrophic, fatty-acid-oxidizing anaerobe which utilizes isobutyrate', International Journal of Systematic and Evolutionary Microbiology, 50 (711-819)",NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,lipocalidus,True,Fermentation,55.0
95_Sch_TF_TKP,Thermacetogenium phaeum,schoolfield_two_factor_tpk,Specific Growth Rate,-9.409521813765071,1.220687200974876,332.4688740018103,9.148995818316621,NA,332.3499,0.738197705678,NA,NA,0.9856311712760638,-60.32955233548492,-56.81662687051469,NA,NA,schoolfield_two_factor_tpk,1,False,10,7,3,4,0.47809099552292755,0.037688614653243406,0.1664427601992385,-21.33084368975483,0.4996894104541385,0.8095163478301469,0.727283269790092,331.6860619324601,95,HAttori_2000_T_phaeum ,"Hattori, S., Kamagata, Y., & Hanada, S. (2000). 'Thermacetogenium phaeum gen. nov., sp. nov., a Strictly Anaerobic , Thermophilic , Syntrophic Acetate-Oxidizing Bacterium', (2000), International Journal of Systematic and Evolutionary Microbiology 1601-1609.",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,True,Fermentation,55.0
250_Sch_TF_TKP,Thermaerobacter nagasakiensis,schoolfield_two_factor_tpk,Specific Growth Rate,-215.50723696901363,26.558195647119362,339.8963759289851,28.047313305570515,NA,339.7476,21.1316874716,NA,NA,0.9122551058802462,11.970023549383779,13.699574294660344,NA,NA,schoolfield_two_factor_tpk,1,False,7,3,4,4,NA,NA,NA,0.2044743614350879,0.8207823037102799,1.4540639317257875,-1.6415646074205599,343.1671,250,Takuro_2002_T_nagasakiensis,"2002,  Nunoura, T. et al, 'Thermaerobacter nagasakiensis sp. nov., a novel aerobic and extremely thermophilic marine bacterium', Arch Microbiol , 177 (339-344)",32.74,130.09,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,nagasakiensis,True,Aerobic,70.0
509_Sch_TF_TKP,Thermoanaerobacter ethanolicus,schoolfield_two_factor_tpk,Specific Growth Rate,-1.631941375633665,0.43987209533966665,339.4832416868242,2.813614601842302,NA,339.38668788,6.34918497097,NA,NA,0.9238246969559707,-15.611179393472455,-10.415892745396162,NA,NA,schoolfield_two_factor_tpk,1,False,14,9,5,4,0.9508552781577284,0.31415946098546393,0.07272001086751796,0.7938247483133897,2.792807580689777,3.7308388615786052,-0.7841291581751109,342.81561318999997,509,Wiegel_1981_T_ethanolicus,"Wiegel, J., & Ljungdahl, L. G. (1981). Thermoanaerobacter ethanolicus gen. nov., spec. nov., a New, Extreme Thermophilic, Anaerobic Bacterium. Arch Microbiol, 128, 343-348.",44.53,-110.8,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,ethanolicus,True,Fermentation,70.0
218_Sch_TF_TKP,Thermoanaerobacter keratinophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-4.24650388039601,0.793476283284231,346.2505045145538,11.666496223931128,NA,346.1926,16.4053516446,NA,NA,0.969387781488891,7.009012080666476,7.967809426806751,NA,NA,schoolfield_two_factor_tpk,1,False,6,4,2,4,1.8844188921546667,41.120784002952874,0.2092792010742446,0.138244270423913,0.9310934852740412,0.9738803518239153,-1.8621869705480825,343.0411,218,Riessen_2001_T_keratinophilus,"2001,  Riessen, S. and Antranikian, G. 'Isolation of Thermoanaerobacter keratinophilus sp. nov., a novel thermophilic, anaerobic bacterium with keratinolytic activity', Extremophiles 5, (399-408)",37.8,-25.5,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,keratinophilus,True,Fermentation,NA
140_Sch_TF_TKP,Thermoanaerobacter kivui,schoolfield_two_factor_tpk,Specific Growth Rate,-6.682936209936775,1.0697383441187542,339.54458151841544,7.519377990692565,NA,339.4735,7.74739144881,NA,NA,0.9593172505230304,-2.802577765736583,-0.4053700573374037,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,0.63278380170293,0.8650763394827546,0.2194707474112539,-0.3532066796124078,0.8237103471064204,1.2313386627148912,-1.6474206942128409,337.26439999999997,140,Leigh_1981_A_kivui,"1981, Leigh J.H. et al, 'Acetogenium kivui, a New Thermophilic Hydrogen-Oxidizing, Acetogenic Bacterium', Arch Microbiol, 129 (275-280)",-2.34,29.11,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,kivui,True,E1,60.0
404_Sch_TF_TKP,Thermoanaerobacter kivui,schoolfield_two_factor_tpk,Specific Growth Rate,-13.658270572580813,2.088958043366415,374.3729488897119,2.0896272435209293,NA,NA,NA,NA,NA,0.9825337534048141,-4.235230935804552,-4.18804137363405,NA,NA,schoolfield_two_factor_tpk,1,False,5,5,0,4,0.0,0.0,0.0,-0.36185404665359,0.8163494622736778,3.265397849094711,-1.6326989245473555,337.10699999999997,404,A.kivu,"Leigh, JA et al (1981) Acetogenium kivui, a New Thermophilic Hydrogen-Oxidizing, Acetogenic Bacterium. Arch Microbiol 129, 275-280",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,kivui,True,E1,60.0
138_Sch_TF_TKP,Thermoanaerobacter mathranii,schoolfield_two_factor_tpk,Specific Growth Rate,-5.069871490073171,0.9023683836933885,346.7772533848243,24.64769963568617,NA,346.6837,20.6765002563,NA,NA,0.9514072021540335,10.330318845850185,12.727526554249364,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,5.234300441322924,35.05753435404972,0.1828441029785079,-19.705289948371664,0.9176132783576337,1.9583189330829152,2.75833255654154,342.42114935839606,138,Larsen_1997_T_mathranii,"1997, Larsen, L. et al, 'Thermoanaerobacter mathranii sp. nov., an ethanol-producing, extremely thermophilic anaerobic bacterium from a hot spring in Iceland', Arch Microbiol, 168 (114-119)",64.5,-25.1,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,mathranii,True,Fermentation,70.0
234_Sch_TF_TKP,Thermoanaerobacter siderophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-4.532129488765279,0.7519367969887241,342.6111355269941,5.635743520921017,NA,342.5067,6.04407438205,NA,NA,0.9746561906149408,-19.788491739960897,-14.963744952653213,NA,NA,schoolfield_two_factor_tpk,1,False,13,8,5,4,0.5656840018951795,0.2776336877877906,0.09562668728649086,-4.3797890599124925,0.9756998603551228,1.1278370674618945,0.7348816753405742,344.19689999999997,234,Slobodkin_1999_T_siderophilus ,"1999 ,  Slobodkin, A. et al, 'Thermoanaerobacter siderophilus sp. nov., a novel dissimilatory Fe(III)-reducing, anaerobic, thermophilic bacterium.', Int J Syst Bacteriol, 49 (1471-1478)",53.99,159.45,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,siderophilus,True,F3,70.0
508_Sch_TF_TKP,Thermoanaerobacter thermohydrosulfuricus,schoolfield_two_factor_tpk,Specific Growth Rate,-2.7094729589935747,0.6487116012858187,341.00908925157364,4.750528941268041,NA,340.94378571,13.8215473495,NA,NA,0.9335260275877266,1.538082310600406,7.704149030881486,NA,NA,schoolfield_two_factor_tpk,1,False,17,12,5,4,0.5068187447205528,0.5855361222609843,0.07404314539073889,1.1263830856134665,1.422379009504017,2.0169023272397757,0.6267978630646299,341.18863295999995,508,Wiegel_1979_C_themosulphidum,"Wiegel, J., Ljungdahl, L. G., & Rawson, J. R. (1979). Isolation from soil and properties of the extreme thermophile Clostridium Isolation from Soil and Properties of the Extreme Thermophile Clostridium thermohydrosulfuricum, 1(3), 800-810.",NA,NA,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,thermohydrosulfuricus,True,Fermentation,70.0
226_Sch_TF_TKP,Thermoanaerobacterium thermosulfurigenes,schoolfield_two_factor_tpk,Specific Growth Rate,-2.8497669845355027,0.6677992817245044,336.03269245157975,9.071424343412273,NA,335.9773,10.8172438625,NA,NA,0.9367581102796231,7.082302404259835,10.068425290940933,NA,NA,schoolfield_two_factor_tpk,1,False,9,7,2,4,1.114936314915894,21.203546704139537,0.13614440341948644,-20.72326583694641,1.0184592360468674,3.7737496017809495,1.0008070758954875,332.99089999999995,226,Schink_1982_C_thevmosulfurogenes,"1983,  SCHINK, B. and Zeikus, J.G., 'Clostvidium thevmosulfurogenes sp. nov., a New Thermophile that Produces Elemental Sulphur from Thiosulphate', Journal of General Microbiology, 129 (1149-1158)",44.42,-110.58,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,thermosulfurigenes,True,Fermentation,NA
57_Sch_TF_TKP,Thermobrachium celere,schoolfield_two_factor_tpk,Specific Growth Rate,0.07952653408192542,0.010000000000000009,337.53750945086523,1.2972540752593744,NA,337.4777,1.16509648135,NA,NA,0.0003362905979390485,310.7488635674157,162.09662667954004,NA,NA,schoolfield_two_factor_tpk,1,False,19,12,7,4,NA,NA,NA,-20.77428318347121,-0.4458909958788674,1.2974647269459485,0.11180943415945277,337.5428256635154,57,Engle_1996_T_celere ,"1996,  ENGLE, M. et al, 'Thermobrachium celere gen. nov., sp. nov., a Rapidly Growing Thermophilic, Alkalitolerant, and Proteolytic Obligate Anaerobe ', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 46 (1025-1033)",-38.128,176.245,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,True,Fermentation,NA
128_Sch_TF_TKP,Thermococcus alcaliphilus,schoolfield_two_factor_tpk,Specific Growth Rate,-2.762280017526758,0.5155902412877393,359.40989871566904,10.475220640418275,NA,359.3577,11.5041168666,NA,NA,0.9884451358932324,-8.1998856119747,-6.470334866698135,NA,NA,schoolfield_two_factor_tpk,1,False,7,6,1,4,3.08607524847864,6.093979610207641,0.05115170055392628,0.8940942014770649,1.9168563602110096,2.535263734689507,-0.002435826931922236,357.9348,128,Keller_1995_T_alcaliphilus,"Keller, M., Braun, F. J., Dirmeier, R., Hafenbradl, D., Burggraf, S., Rachel, R., & Stetter, K. O. (1995). Thermococcus alcaliphilus sp. nov., a new hyperthermophilic archaeum growing on polysulfide at alkaline pH. Archives of Microbiology, 164(6), 390-395.",38.41,14.96,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,alcaliphilus,True,C19,NA
162_Sch_TF_TKP,Thermococcus barophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-6.6106795855565315,0.9316178260773336,360.9940882271551,12.458774649274673,NA,360.935,18.9079253521,NA,NA,0.9933008782253891,0.1878697478248954,0.23505930999539704,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,1.1654969868058656,83.00526607709851,0.1568760617818827,1.8195302661734118,0.991282031762259,1.170842759963597,-1.982564063524518,358.14549999999997,162,Martiensson_1999_03mpa,"Marteinsson, V. T., Birrien, J.-L., Reysenbach, A.-L., Vernet, M., Marie, D., Gambacorta, A., ? Prieur, D. (1999). Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. International Journal of Systematic Bacteriology, 49(2), 351-359.",23.36,-44.95,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,False,C16,95.0
163_Sch_TF_TKP,Thermococcus barophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-18.575080963042733,2.262160032153365,359.29839346170576,3.9145979087029144,NA,359.2257,36.5383315146,NA,NA,0.8577198630909874,27.65514040133938,29.384691146615946,NA,NA,schoolfield_two_factor_tpk,1,False,7,3,4,4,1.7668826400266482,9.822806442750446,1.2734896576558703,2.2906449726220766,0.6953557926238038,1.8305844592134606,-1.3907115852476075,358.0913,163,Martiensson_1999_40mpa,"Marteinsson, V. T., Birrien, J.-L., Reysenbach, A.-L., Vernet, M., Marie, D., Gambacorta, A., ? Prieur, D. (1999). Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. International Journal of Systematic Bacteriology, 49(2), 351-359.",23.36,-44.95,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,True,C16,95.0
55_Sch_TF_TKP,Thermococcus barossii,schoolfield_two_factor_tpk,Specific Growth Rate,-6.028221025154168,0.9848447187004519,354.1547915509069,3.638711421330787,NA,354.0995,25.1072654862,NA,NA,0.9673399357181854,10.034668840770408,10.99346618691068,NA,NA,schoolfield_two_factor_tpk,1,False,6,2,4,4,1.195801234002768,3.3109600927425045,0.337360701725614,1.737852235159144,1.4970177940084206,2.163131438099503,-2.994035588016841,356.0625,55,Duffaud_1998_T_barossii,"Duffaud, G. D., D'Hennezel, O. B., Peek, a S., Reysenbach, a L., & Kelly, R. M. (1998). Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Systematic and Applied Microbiology, 21(1), 40-9.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barossii,True,C19,NA
56_Sch_TF_TKP,Thermococcus celer,schoolfield_two_factor_tpk,Specific Growth Rate,-4.032657813074198,0.7466431149867425,357.0681174832773,2.7765391817274447,NA,356.9995,22.3475518793,NA,NA,0.999883578993815,-25.000081984417356,-24.041284638277084,NA,NA,schoolfield_two_factor_tpk,1,False,6,3,3,4,0.1010658696098967,0.07626061023543201,0.015688522353290452,1.6863989535702288,1.5820185917425638,3.5880767713748893,-3.1640371834851275,356.0288,56,Duffaud_1998_T_celer,"Duffaud, G. D., D'Hennezel, O. B., Peek, a S., Reysenbach, a L., & Kelly, R. M. (1998). Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Systematic and Applied Microbiology, 21(1), 40-9.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,celer,True,C19,NA
104_Sch_TF_TKP,Thermococcus chitonophagus,schoolfield_two_factor_tpk,Specific Growth Rate,-9.12540061996795,1.1521200224756776,360.07932163552005,5.843663054786581,NA,359.969,11.7948778916,NA,NA,0.9907181721787214,-8.075708109115247,-6.346157363838682,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,0.38134466037964415,0.5396782762114641,0.10801891050561775,0.5113374927387129,1.0083381334153732,1.7461113341052479,-2.0166762668307463,358.0996,104,Huber_1995_T_chitonophagus,"Huber, R., Stohr, J., Hohenhaus, S., Rachel, R., Burggraf, S., Jannasch, H. W., & Stetter, K. O. (1995). Thermococcus chitonophagus sp. nov., a novel, chitin-degrading, hyperthermophilic archaeum from a deep-sea hydrothermal vent environment. Archives of Microbiology, 164(4), 255-264.",20.5,-109.06,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,True,C19,85.0
84_Sch_TF_TKP,Thermococcus fumicolans,schoolfield_two_factor_tpk,Specific Growth Rate,-31.073500139608857,3.4743719365196153,359.21489630671914,4.684082499559543,NA,359.0771,18.6615617849,NA,NA,0.9318558895915334,15.55556918581568,18.54169207249678,NA,NA,schoolfield_two_factor_tpk,1,False,9,4,5,4,0.9729692235628167,2.7901470799616255,1.0599968598292582,-2.409546890018846,0.28113170297279905,1.342848310014571,-0.5622634059455981,357.1938,84,Godfroy_1996_T_fumicolans,"Godfroy, a, Meunier, J. R., Guezennec, J., Lesongeur, F., Ragu?n?s, G., Rimbault, a, & Barbier, G. (1996). Thermococcus fumicolans sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent in the north Fiji Basin. International Journal of Systematic Bacteriology, 46(4), 1113-9.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,fumicolans,True,C19,80.0
85_Sch_TF_TKP,Thermococcus hydrothermalis,schoolfield_two_factor_tpk,Specific Growth Rate,-2.3080752786975323,0.4835339875412543,357.1838362870393,2.468560088820648,NA,357.0388,10.0274570116,NA,NA,0.8753494264680441,9.513486380643709,13.502962744635562,NA,NA,schoolfield_two_factor_tpk,1,False,11,6,5,4,2.160298069712169,1.3639103052633084,0.1485333707263752,0.677992932788268,2.285798720195469,2.7957415727225072,1.7261227039585871,352.9986,85,Godfroy_1997_T_hydrothermalis ,"Godfroy, A., Lesongeur, F., Ragu?n?s, G., Qu?rellou, J., Antoine, E., Meunier, J.-R., ? Barbier, G. (1997). Thermococcus hydrothermalis sp. nov., a New Hyperthermophilic Archaeon Isolated from a Deep-Sea Hydrothermal Vent. International Journal of Systematic Bacteriology, 47(3), 622 -626.",NA,NA,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,hydrothermalis,True,C19,80.0
